1.500000000000000000e+07,-6.030999999999999694e+00
1.663636180000000000e+08,-6.777999999999999581e+00
3.177272360000000000e+08,-6.618999999999999773e+00
4.690909000000000000e+08,-6.173000000000000043e+00
6.204545000000000000e+08,-6.453000000000000291e+00
7.718181730000000000e+08,-6.235999999999999766e+00
9.231817270000000000e+08,-6.049000000000000377e+00
1.074545400000000000e+09,-6.054000000000000270e+00
1.225909000000000000e+09,-6.003999999999999559e+00
1.377272691000000000e+09,-6.198000000000000398e+00
1.528636345000000000e+09,-6.291000000000000369e+00
1.680000000000000000e+09,-6.275000000000000355e+00
1.831363554000000000e+09,-6.158000000000000362e+00
1.982727200000000000e+09,-6.157000000000000028e+00
2.134090900000000000e+09,-6.307000000000000384e+00
2.285454500000000000e+09,-6.416000000000000369e+00
2.436818100000000000e+09,-6.556000000000000050e+00
2.588181800000000000e+09,-6.267000000000000348e+00
2.739545400000000000e+09,-6.076999999999999957e+00
2.890909000000000000e+09,-6.142999999999999794e+00
3.042272700000000000e+09,-6.224999999999999645e+00
3.193636300000000000e+09,-5.658999999999999808e+00
3.345000000000000000e+09,-5.357999999999999652e+00
3.496363600000000000e+09,-5.769000000000000128e+00
3.647727200000000000e+09,-5.439000000000000057e+00
3.799090900000000000e+09,-5.910000000000000142e+00
3.950454500000000000e+09,-5.464999999999999858e+00
4.101818100000000000e+09,-5.551000000000000156e+00
4.253181800000000000e+09,-5.538999999999999702e+00
4.404545400000000000e+09,-5.876000000000000334e+00
4.555909000000000000e+09,-5.639999999999999680e+00
4.707272700000000000e+09,-5.733999999999999986e+00
4.858636300000000000e+09,-5.570999999999999730e+00
5.010000000000000000e+09,-5.927999999999999936e+00
5.161363600000000000e+09,-5.934000000000000163e+00
5.312727200000000000e+09,-6.016000000000000014e+00
5.464090900000000000e+09,-6.230999999999999872e+00
5.615454500000000000e+09,-6.163000000000000256e+00
5.766818100000000000e+09,-5.823999999999999844e+00
5.918181800000000000e+09,-6.298000000000000043e+00
6.069545400000000000e+09,-5.751999999999999780e+00
6.220909000000000000e+09,-6.637999999999999901e+00
6.372272700000000000e+09,-5.966999999999999638e+00
6.523636300000000000e+09,-6.392000000000000348e+00
6.675000000000000000e+09,-5.892000000000000348e+00
6.826363600000000000e+09,-6.081999999999999851e+00
6.977727200000000000e+09,-5.828000000000000291e+00
7.129090900000000000e+09,-6.054000000000000270e+00
7.280454500000000000e+09,-5.801000000000000156e+00
7.431818100000000000e+09,-6.437999999999999723e+00
7.583181800000000000e+09,-6.524000000000000021e+00
7.734545399000000000e+09,-6.929999999999999716e+00
7.885909000000000000e+09,-6.931000000000000050e+00
8.037272700000000000e+09,-7.120000000000000107e+00
8.188636300000000000e+09,-6.681000000000000050e+00
8.340000000000000000e+09,-6.839999999999999858e+00
8.491363600000000000e+09,-6.754999999999999893e+00
8.642727200000000000e+09,-7.405999999999999694e+00
8.794090900000000000e+09,-7.230999999999999872e+00
8.945454500000000000e+09,-7.661999999999999922e+00
9.096818100000000000e+09,-7.560999999999999943e+00
9.248181800000000000e+09,-1.039499999999999957e+01
9.399545400000000000e+09,-1.425099999999999945e+01
9.550909000000000000e+09,-8.369999999999999218e+00
9.702272700000000000e+09,-7.057999999999999829e+00
9.853636300000000000e+09,-6.839999999999999858e+00
1.000500000000000000e+10,-6.519999999999999574e+00
1.015636360000000000e+10,-6.309999999999999609e+00
1.030772720100000000e+10,-6.629999999999999893e+00
1.045909090000000000e+10,-6.902999999999999581e+00
1.061045450000000000e+10,-6.759000000000000341e+00
1.076181810000000000e+10,-6.902999999999999581e+00
1.091318180000000000e+10,-6.618999999999999773e+00
1.106454540000000000e+10,-6.855000000000000426e+00
1.121590900000000000e+10,-6.384999999999999787e+00
1.136727270000000000e+10,-6.705000000000000071e+00
1.151863630000000000e+10,-6.100999999999999979e+00
1.167000000000000000e+10,-6.562999999999999723e+00
1.182136360000000000e+10,-6.562000000000000277e+00
1.197272720000000000e+10,-6.575000000000000178e+00
1.212409090000000000e+10,-6.586000000000000298e+00
1.227545450000000000e+10,-6.192000000000000171e+00
1.242681810000000000e+10,-6.394999999999999574e+00
1.257818180000000000e+10,-5.751999999999999780e+00
1.272954540000000000e+10,-6.435999999999999943e+00
1.288090900000000000e+10,-6.088000000000000078e+00
1.303227270000000000e+10,-6.947000000000000064e+00
1.318363630000000000e+10,-6.943999999999999950e+00
1.333500000000000000e+10,-6.536999999999999922e+00
1.348636360000000000e+10,-6.724999999999999645e+00
1.363772720100000000e+10,-6.421000000000000263e+00
1.378909090000000000e+10,-7.357999999999999652e+00
1.394045450000000000e+10,-7.046000000000000263e+00
1.409181810000000000e+10,-7.381999999999999673e+00
1.424318180000000000e+10,-6.660999999999999588e+00
1.439454540000000000e+10,-6.804999999999999716e+00
1.454590900000000000e+10,-6.540000000000000036e+00
1.469727270000000000e+10,-7.019999999999999574e+00
1.484863630000000000e+10,-7.153999999999999915e+00
1.500000000000000000e+10,-7.298000000000000043e+00
