-6.242548751999999723e+01,-6.370820236000000136e+01,-6.370782470999999703e+01,-6.383528136999999703e+01,-6.314808655000000215e+01,-6.232527924000000041e+01,-5.820874022999999653e+01,-5.865423965000000095e+01,-5.941318892999999690e+01,-5.913100814999999955e+01,-6.143915939000000037e+01,-6.342353820999999670e+01,-6.481961823000000322e+01,-6.370370482999999950e+01,-6.445852661000000694e+01,-5.889219666000000331e+01,-5.958614731000000120e+01,-6.635246277000000248e+01,-6.497754668999999694e+01,-6.264533614999999855e+01,-6.338950728999999740e+01,-6.215311432000000025e+01,-6.450411986999999669e+01,-6.193218994000000066e+01,-6.014188384999999926e+01,-6.470008086999999364e+01,-6.523564147999999818e+01,-6.290470504999999690e+01,-6.310940169999999938e+01,-6.106358718999999979e+01,-6.365303801999999678e+01,-5.991061401000000330e+01,-6.024909972999999752e+01,-6.109965514999999669e+01,-6.264533234000000306e+01,-6.426577758999999901e+01,-6.443645476999999744e+01,-6.369471358999999921e+01,-6.488231659000000207e+01,-6.377044295999999690e+01,-6.345578002999999967e+01,-6.228476715000000041e+01,-6.200305938999999711e+01,-6.504198456000000306e+01,-6.541256713999999306e+01,-6.722942351999999744e+01,-6.282838058000000103e+01,-6.410681915000000686e+01,-6.697460175000000504e+01,-6.115502930000000248e+01,-5.898917388999999645e+01,-5.905924224999999694e+01,-6.182352448000000322e+01,-6.397247313999999818e+01,-6.317110061999999715e+01,-6.217228317000000004e+01,-5.970650864000000269e+01,-5.921099472000000219e+01,-6.431834412000000611e+01,-6.519303130999999496e+01,-6.366075133999999736e+01,-6.205884551999999843e+01,-6.303758239999999802e+01,-6.241793442000000169e+01,-6.404077148000000363e+01,-6.467798614999999529e+01,-6.355161667000000136e+01,-6.296532822000000351e+01,-6.298249054000000058e+01,-6.349443817000000223e+01,-6.254792023000000256e+01,-6.200788879000000264e+01,-6.018731688999999818e+01,-6.218154526000000004e+01,-6.390580367999999822e+01,-6.014808272999999872e+01,-6.026253127999999748e+01,-6.208976364000000103e+01,-6.349728394000000264e+01,-6.321569824000000182e+01,-6.873344421000000182e+01,-6.645857239000000050e+01,-6.618297576999999876e+01,-6.172027205999999921e+01,-6.120852279999999723e+01,-6.213444900999999732e+01,-5.989001083000000136e+01,-6.010565186000000182e+01,-6.159268950999999959e+01,-6.312219238000000132e+01,-6.456255341000000669e+01,-6.407040404999999339e+01,-6.453375244000000066e+01,-6.256719589000000070e+01,-6.204648208999999781e+01,-6.210947036999999682e+01,-6.336103057999999777e+01,-6.409474944999999479e+01,-6.408771514999999397e+01,-6.408069611000000521e+01,-6.445404053000000033e+01,-5.814622879000000211e+01,-5.811233139000000136e+01,-6.238104630000000128e+01,-6.378457259999999707e+01,-6.612371826000000397e+01,-6.161094666000000331e+01,-6.032831572999999992e+01,-6.413069152999999289e+01,-6.486299895999999876e+01,-6.476848601999999744e+01,-6.386593246000000335e+01,-6.398978043000000326e+01,-6.286091231999999707e+01,-6.163803482000000145e+01,-6.114928436000000289e+01,-6.334130095999999810e+01,-6.597730255000000454e+01,-6.308755493000000314e+01,-6.307530975000000240e+01,-6.557964325000000372e+01,-6.312212753000000021e+01,-6.395974350000000186e+01,-6.507150269000000264e+01,-6.440348052999999595e+01,-5.980999755999999934e+01,-6.000731659000000207e+01,-6.609025574000000347e+01,-6.545879363999999612e+01,-6.458315276999999810e+01,-6.112468338000000045e+01,-6.135480881000000153e+01,-6.221300124999999781e+01,-6.207935714999999988e+01,-6.112318419999999719e+01,-6.260187530999999694e+01,-6.578179932000000463e+01,-6.499936676000000091e+01,-6.222687530999999694e+01,-6.433589935000000537e+01,-6.577257538000000636e+01,-6.718399811000000454e+01,-6.646134949000000347e+01,-6.327310181000000000e+01,-6.326671600000000240e+01,-6.973572540000000686e+01,-6.646888733000000116e+01,-6.370172881999999959e+01,-6.350564957000000277e+01,-6.323484802000000116e+01,-6.481694794000000570e+01,-6.606406402999999727e+01,-6.524047851999999637e+01,-6.378329848999999996e+01,-6.505874633999999901e+01,-6.265917969000000198e+01,-6.402428435999999579e+01,-6.463509369000000504e+01,-6.563652039000000116e+01,-6.608677672999999686e+01,-6.578891753999999992e+01,-6.941670227000000182e+01,-6.828437042000000190e+01,-6.343257904000000025e+01,-6.162642287999999979e+01,-6.289155197000000186e+01,-6.500289153999999314e+01,-6.328390884000000227e+01,-6.414746857000000091e+01,-6.855725861000000521e+01,-6.682003783999999769e+01,-6.614211272999999380e+01,-6.309556580000000281e+01,-6.213135909999999740e+01,-6.277883910999999983e+01,-6.315444946000000215e+01,-6.283589554000000277e+01,-6.605599976000000595e+01,-6.449446106000000611e+01,-6.349603652999999781e+01,-6.256124115000000074e+01,-6.611364745999999570e+01,-6.314027785999999764e+01,-6.220864868000000314e+01,-6.377368546000000293e+01,-6.423011017000000322e+01,-6.135688781999999719e+01,-6.266059494000000285e+01,-6.359373474000000215e+01,-6.468225861000000521e+01,-6.709286498999999537e+01,-6.420787810999999579e+01,-6.593476105000000587e+01,-6.390082169000000079e+01,-6.217299651999999810e+01,-6.646247864000000050e+01,-6.580216980000000149e+01,-6.591668701000000397e+01,-6.621881104000000562e+01,-6.480175780999999802e+01,-6.500720977999999661e+01,-6.319454575000000318e+01,-6.131781768999999827e+01,-6.243162155000000269e+01,-6.181767654000000078e+01,-6.224502563000000066e+01,-6.137024307000000078e+01,-6.103396988000000079e+01,-6.133544159000000207e+01,-6.520755767999999364e+01,-6.107551575000000099e+01,-6.108467102000000182e+01,-6.098078536999999955e+01,-5.991593170000000157e+01,-6.484808350000000132e+01,-6.490642547999999579e+01,-6.349080657999999744e+01,-6.565020751999999504e+01,-6.231162642999999690e+01,-6.140053558000000322e+01,-6.385326004000000211e+01,-6.671318816999999513e+01,-6.597523499000000413e+01,-6.670350646999999356e+01,-6.282680511000000223e+01,-6.143312835999999777e+01,-6.390369033999999715e+01,-6.390338134999999653e+01,-6.286618804999999810e+01,-6.440888214000000289e+01,-6.393528747999999950e+01,-6.148073958999999888e+01,-6.215048598999999996e+01,-6.281822205000000281e+01,-6.513156890999999860e+01,-6.110568619000000012e+01,-6.297495270000000289e+01,-6.270202255000000235e+01,-6.190557098000000025e+01,-6.091644286999999736e+01,-6.466645049999999628e+01,-6.458063506999999959e+01,-6.770372772000000339e+01,-6.606073761000000388e+01,-6.138787079000000091e+01,-6.112161635999999731e+01,-6.287807845999999756e+01,-6.073448180999999835e+01,-6.325271225000000186e+01,-6.170129776000000277e+01,-6.267516326999999876e+01,-6.594132233000000554e+01,-6.414163207999999372e+01,-6.083802031999999826e+01,-6.111882400999999732e+01,-6.393411255000000182e+01,-6.339136887000000087e+01,-6.343446732000000310e+01,-6.071287536999999901e+01,-6.121304702999999847e+01,-6.558893584999999860e+01,-6.651263428000000033e+01,-6.594620514000000355e+01,-6.441921234000000140e+01,-6.100218963999999744e+01,-6.125947189000000037e+01,-6.510655975000000240e+01,-6.378672027999999727e+01,-6.525805664000000661e+01,-6.116672515999999860e+01,-6.017161941999999897e+01,-6.222455977999999988e+01,-6.505957793999999694e+01,-6.462049102999999661e+01,-6.346033858999999921e+01,-6.346627045000000322e+01,-6.666900635000000364e+01,-6.264405059999999992e+01,-6.305077362000000107e+01,-6.627961731000000611e+01,-6.781471252000000050e+01,-6.493019866999999579e+01,-6.307338332999999864e+01,-6.359591675000000066e+01,-6.536895751999999504e+01,-6.117134475999999665e+01,-6.124327850000000240e+01,-6.158828353999999905e+01,-6.596309662000000174e+01,-6.284727477999999934e+01,-6.356210708999999781e+01,-6.590406799000000149e+01,-6.494158935999999471e+01,-6.089970016000000186e+01,-6.180007934999999719e+01,-6.491107940999999926e+01,-6.305711746000000062e+01,-5.917110442999999975e+01,-5.914416122000000087e+01,-6.282093429999999756e+01,-6.407295990000000074e+01,-6.432423400999999785e+01,-6.479891967999999736e+01,-6.442075348000000190e+01,-6.881101990000000512e+01,-6.517019652999999835e+01,-6.618532562000000041e+01,-6.626230621000000554e+01,-6.506343078999999818e+01,-6.471695708999999397e+01,-6.704621124000000520e+01,-6.907902527000000248e+01,-6.626074982000000091e+01,-6.593039702999999463e+01,-6.325051880000000182e+01,-6.189735031000000021e+01,-6.420308685000000537e+01,-6.528131104000000562e+01,-6.351561355999999847e+01,-6.054972075999999959e+01,-6.146803283999999934e+01,-6.397976303000000087e+01,-6.391333771000000041e+01,-6.448459624999999562e+01,-6.273807906999999773e+01,-6.426863860999999645e+01,-6.706015014999999835e+01,-6.525512695000000463e+01,-6.483468627999999967e+01,-6.342458725000000186e+01,-6.417834473000000628e+01,-6.518497467000000256e+01,-6.238056564000000037e+01,-6.320811462000000347e+01,-6.229204559000000074e+01,-6.529116820999999504e+01,-6.147302246000000281e+01,-6.072025681000000219e+01,-6.179676436999999822e+01,-6.330398559999999719e+01,-5.988897323999999855e+01,-5.978153609999999674e+01,-6.766256713999999306e+01,-6.332118607000000310e+01,-6.319863129000000157e+01,-6.297067261000000116e+01,-6.132683182000000244e+01,-6.128746796000000074e+01,-6.446278381000000479e+01,-6.408462523999999405e+01,-6.179820251000000297e+01,-6.190709305000000029e+01,-6.276398849000000268e+01,-6.699518584999999860e+01,-6.234617996000000062e+01,-6.222560501000000244e+01,-6.704138946999999860e+01,-6.653620911000000149e+01,-6.764746857000000091e+01,-6.253382110999999810e+01,-6.183653641000000079e+01,-6.212121582000000330e+01,-6.261769103999999686e+01,-6.382849502999999913e+01,-6.420182800000000611e+01,-6.008255385999999731e+01,-6.030573653999999806e+01,-6.432449341000000231e+01,-6.365877914000000004e+01,-6.451262665000000140e+01,-6.443492888999999479e+01,-6.538094329999999843e+01,-6.538845824999999934e+01,-6.461090088000000264e+01,-6.533328247000000033e+01,-6.241707611000000355e+01,-6.345996094000000198e+01,-6.394250869999999765e+01,-6.198812103000000207e+01,-6.263516616999999798e+01,-6.829291533999999331e+01,-6.244860076999999876e+01,-6.101745223999999723e+01,-6.202897644000000099e+01,-6.101210022000000066e+01,-6.449353790000000686e+01,-6.385408019999999851e+01,-6.389977264000000190e+01,-6.433182526000000223e+01,-6.084207915999999727e+01,-6.343061447000000186e+01,-6.030234146000000095e+01,-6.143081664999999703e+01,-6.372823714999999822e+01,-6.458297729000000231e+01,-6.486533355999999628e+01,-6.409023285000000669e+01,-6.094686126999999942e+01,-5.213986968999999760e+01,-4.517763138000000112e+01,-4.482556152000000083e+01,-4.598152161000000149e+01,-5.199679184000000021e+01,-6.002843475000000240e+01,-6.169406509000000227e+01,-5.936153029999999831e+01,-6.083680724999999967e+01,-6.414089966000000231e+01,-6.688463593000000174e+01,-6.287430573000000322e+01,-6.298012923999999657e+01,-6.412611388999999917e+01,-6.509149933000000487e+01,-6.384570693999999946e+01,-6.664428710999999339e+01,-6.423387146000000314e+01,-6.692877959999999860e+01,-6.331673431000000107e+01,-6.192302321999999748e+01,-6.842403412000000174e+01,-6.229274749999999727e+01,-6.242504500999999806e+01,-6.156657028000000054e+01,-6.216661072000000132e+01,-6.160133743000000095e+01,-6.144044494999999984e+01,-6.481895446999999422e+01,-6.426449585000000297e+01,-6.211118316999999678e+01,-6.365269469999999785e+01,-6.409993744000000504e+01,-6.394565581999999893e+01,-6.263013839999999988e+01,-6.478749847000000273e+01,-6.546356201000000397e+01,-6.571177672999999686e+01,-6.418632506999999521e+01,-6.406405639999999835e+01,-6.223250198000000211e+01,-6.435768127000000050e+01,-6.636894988999999612e+01,-6.470496368000000587e+01,-6.037408446999999967e+01,-6.136553573999999855e+01,-6.466067504999999471e+01,-6.492381287000000611e+01,-6.567589569000000438e+01,-6.341293715999999847e+01,-6.372412108999999703e+01,-6.457305144999999413e+01,-6.387364960000000025e+01,-6.372319030999999967e+01,-6.454361724999999694e+01,-6.320132446000000215e+01,-6.248750305000000083e+01,-6.111863326999999657e+01,-6.050724029999999942e+01,-6.460632323999999471e+01,-6.431705474999999694e+01,-6.029869843000000174e+01,-6.016412735000000112e+01,-6.308378983000000062e+01,-6.333367919999999884e+01,-6.208421707000000112e+01,-6.640548705999999868e+01,-6.608487700999999959e+01,-6.619577026000000330e+01,-6.492442321999999422e+01,-6.708260344999999347e+01,-6.418975066999999513e+01,-6.269281005999999934e+01,-6.516446686000000454e+01,-6.562741852000000620e+01,-6.341737366000000264e+01,-5.943846511999999649e+01,-5.925033951000000343e+01,-6.523200989000000050e+01,-6.403820801000000529e+01,-6.020162964000000017e+01,-6.047332764000000083e+01,-6.021397781000000293e+01,-6.509282684000000074e+01,-6.884884644000000264e+01,-6.608781433000000050e+01,-6.536154937999999959e+01,-6.684217834000000380e+01,-6.259061049999999682e+01,-6.190688323999999909e+01,-6.576885222999999314e+01,-6.494740294999999719e+01,-6.501450348000000190e+01,-6.434155273000000363e+01,-6.441111755000000016e+01,-6.674739838000000702e+01,-6.338589095999999756e+01,-6.365148925999999818e+01,-6.055313873000000058e+01,-6.126533890000000326e+01,-6.112451172000000099e+01,-6.457183075000000372e+01,-6.484014892999999802e+01,-6.661730957000000330e+01,-6.192329025000000087e+01,-6.129284667999999670e+01,-6.381748962000000347e+01,-6.537854767000000322e+01,-6.378415679999999810e+01,-6.376426697000000132e+01,-6.648047637999999893e+01,-6.613950348000000190e+01,-6.280789565999999979e+01,-6.293696212999999773e+01,-6.657778931000000000e+01,-6.321937179999999756e+01,-6.486534118999999521e+01,-6.554980469000000198e+01,-6.174157333000000136e+01,-6.110420990000000074e+01,-6.252964020000000289e+01,-6.103665543000000326e+01,-5.988305663999999950e+01,-6.515661620999999570e+01,-6.345863724000000161e+01,-6.333335113999999777e+01,-6.499645232999999678e+01,-6.559487151999999810e+01,-6.326444244000000339e+01,-6.470005034999999793e+01,-6.744403839000000289e+01,-6.968085480000000587e+01,-6.310461044000000186e+01,-6.083520508000000149e+01,-6.197214507999999711e+01,-6.004319381999999905e+01,-6.200342559999999992e+01,-6.065885924999999901e+01,-6.063121413999999731e+01,-6.306022644000000099e+01,-6.747087097000000711e+01,-6.195936966000000012e+01,-6.139485168000000215e+01,-6.274010085999999831e+01,-6.243778609999999674e+01,-6.329618073000000322e+01,-6.140354537999999707e+01,-5.988783263999999917e+01,-6.390999603000000207e+01,-6.854125213999999744e+01,-6.624816894999999306e+01,-6.416493988000000570e+01,-5.927365494000000012e+01,-5.995304107999999843e+01,-6.525481415000000140e+01,-6.196033096000000029e+01,-6.255815886999999975e+01,-6.442673492000000124e+01,-6.750536345999999810e+01,-6.285188293000000215e+01,-6.310197067000000004e+01,-6.212444305000000355e+01,-6.272261809999999826e+01,-6.430593872000000033e+01,-6.461687469000000306e+01,-6.467437744000000066e+01,-6.447339630000000454e+01,-6.407836150999999347e+01,-6.407804871000000446e+01,-6.222526169000000351e+01,-6.326991272000000066e+01,-6.299634171000000293e+01,-6.352597809000000240e+01,-6.326280975000000240e+01,-5.971400832999999864e+01,-5.985829162999999653e+01,-6.245590973000000190e+01,-6.087759780999999748e+01,-6.233810425000000066e+01,-6.521612548999999603e+01,-6.471334075999999413e+01,-6.452561187999999959e+01,-6.523064422999999579e+01,-6.552133179000000496e+01,-6.878284453999999926e+01,-6.842888641000000405e+01,-6.268627166999999645e+01,-6.337014770999999769e+01,-6.018111037999999979e+01,-6.034674834999999860e+01,-6.204010009999999653e+01,-6.157044600999999773e+01,-6.216904448999999744e+01,-6.664385986000000628e+01,-6.369890975999999938e+01,-6.389542388999999645e+01,-6.960930634000000339e+01,-6.340459060999999963e+01,-6.255650330000000281e+01,-6.279259872000000087e+01,-6.060290527000000083e+01,-6.330358886999999868e+01,-6.464118195000000355e+01,-6.282063293000000215e+01,-6.315512085000000297e+01,-6.183942032000000211e+01,-6.350907897999999818e+01,-6.533185577000000421e+01,-6.592298126000000025e+01,-6.569104004000000430e+01,-6.486583709999999314e+01,-6.521392059000000074e+01,-6.546448517000000322e+01,-6.620261383000000421e+01,-6.573860931000000107e+01,-6.493885040000000686e+01,-6.485656738000000132e+01,-6.433097838999999851e+01,-6.585306549000000587e+01,-6.263573836999999855e+01,-6.143045807000000025e+01,-6.078931808000000103e+01,-6.511827087000000347e+01,-6.835029602000000182e+01,-6.391966629000000211e+01,-6.403334044999999719e+01,-6.227899169999999884e+01,-6.179079055999999781e+01,-6.154882812000000314e+01,-6.699524689000000421e+01,-6.405206298999999603e+01,-6.474135590000000207e+01,-6.782027435000000537e+01,-6.353888321000000161e+01,-5.858538055000000355e+01,-5.890082169000000079e+01,-6.454428101000000595e+01,-6.598133086999999364e+01,-6.400234985000000165e+01,-6.329800414999999703e+01,-6.538451385000000471e+01,-6.489343261999999868e+01,-6.515039061999999603e+01,-6.265706635000000091e+01,-6.357381820999999888e+01,-6.735871887000000413e+01,-6.843235778999999752e+01,-6.647370148000000256e+01,-6.340761565999999760e+01,-6.044354630000000128e+01,-6.131184006000000153e+01,-6.527135468000000174e+01,-6.541240691999999513e+01,-6.328746796000000074e+01,-6.191374969000000306e+01,-6.393674088000000211e+01,-6.274574280000000215e+01,-6.094226074000000182e+01,-6.073614119999999872e+01,-6.138343811000000017e+01,-6.227948380000000128e+01,-6.285559463999999963e+01,-6.324138640999999694e+01,-6.204967880000000235e+01,-6.549621582000000330e+01,-6.163423920000000322e+01,-6.257532882999999657e+01,-6.391300200999999959e+01,-6.332631683000000322e+01,-6.319000625999999698e+01,-6.434952545000000157e+01,-6.435623169000000132e+01,-6.570422363000000132e+01,-6.781800841999999818e+01,-6.332445907999999690e+01,-5.893340683000000269e+01,-5.978955840999999793e+01,-6.266383743000000095e+01,-6.306538009999999872e+01,-6.316851806999999752e+01,-6.373082352000000128e+01,-6.392199707000000330e+01,-6.313093566999999950e+01,-6.297956467000000202e+01,-6.299724579000000091e+01,-6.205361176000000256e+01,-6.215077591000000012e+01,-6.011587524000000116e+01,-6.217744064000000037e+01,-5.972352982000000310e+01,-6.137382507000000231e+01,-6.742404937999999959e+01,-6.558404541000000165e+01,-6.567315673999999603e+01,-6.624704742000000124e+01,-6.055982971000000248e+01,-6.061868285999999983e+01,-6.340499496000000335e+01,-6.151193236999999669e+01,-6.413272858000000554e+01,-6.568734741000000099e+01,-6.215702819999999917e+01,-6.310647964000000343e+01,-6.240530777000000029e+01,-6.302713776000000223e+01,-6.474774933000000487e+01,-6.178194426999999678e+01,-5.938663482999999843e+01,-6.075305557000000078e+01,-6.140786743000000314e+01,-6.458602141999999446e+01,-6.450672149999999760e+01,-6.116030121000000008e+01,-6.042370223999999723e+01,-6.381219100999999938e+01,-6.563371277000000248e+01,-6.671566771999999901e+01,-6.225077438000000285e+01,-6.063930511000000223e+01,-6.069875717000000037e+01,-6.051135253999999719e+01,-6.071660614000000322e+01,-6.218330001999999723e+01,-5.814929962000000074e+01,-5.887322234999999893e+01,-6.628997803000000033e+01,-6.459549712999999826e+01,-6.606396483999999703e+01,-6.822943877999999529e+01,-6.257867431999999752e+01,-6.238572311000000070e+01,-6.265864181999999971e+01,-6.279824065999999760e+01,-6.833839417000000083e+01,-6.661837769000000264e+01,-6.487921142999999802e+01,-6.435012054000000603e+01,-6.583283233999999595e+01,-6.519001769999999851e+01,-6.485559082000000330e+01,-6.067841339000000289e+01,-6.242162703999999707e+01,-6.104947280999999748e+01,-6.089668274000000281e+01,-6.198163986000000136e+01,-6.632779693999999893e+01,-6.411815642999999909e+01,-6.514859771999999793e+01,-6.337660979999999711e+01,-6.345204162999999653e+01,-6.372873306000000326e+01,-6.400778198000000430e+01,-6.405491637999999455e+01,-6.240664291000000219e+01,-6.106980896000000314e+01,-6.103583145000000343e+01,-6.290317917000000136e+01,-6.425969695999999942e+01,-6.273745345999999756e+01,-6.192364502000000215e+01,-6.240447234999999893e+01,-6.522167206000000306e+01,-6.567631531000000678e+01,-6.006220245000000091e+01,-5.998069381999999905e+01,-6.209909821000000107e+01,-6.176856613000000351e+01,-6.027833938999999930e+01,-6.275189208999999835e+01,-6.072950363000000351e+01,-6.040155410999999930e+01,-6.376158904999999777e+01,-6.347667313000000178e+01,-6.128852844000000033e+01,-6.228842163000000198e+01,-6.128297042999999888e+01,-6.202001952999999901e+01,-6.436557007000000397e+01,-6.302833176000000037e+01,-6.317431641000000297e+01,-6.435054015999999422e+01,-6.406633759000000339e+01,-6.373846436000000182e+01,-6.395067215000000260e+01,-6.372474289000000169e+01,-6.134934997999999950e+01,-6.113735580000000169e+01,-6.320262909000000207e+01,-6.167335510000000198e+01,-6.461218261999999868e+01,-6.222814178000000140e+01,-6.168277739999999909e+01,-6.170320510999999897e+01,-6.166146087999999992e+01,-6.091399764999999888e+01,-6.166083908000000235e+01,-6.370138550000000066e+01,-6.471187591999999711e+01,-6.204014968999999979e+01,-6.237554168999999860e+01,-6.452211760999999512e+01,-6.574655151000000330e+01,-6.294266509999999926e+01
